Date,Ticker,Sector,Rank,Final_Score,ML_Score,Momentum_Score,Return_20,Return_60,RSI,Volatility,Volume_change,Signal_Summary
2024-08-30,JPM,Finance,1,0.1639330206270297,0.0123974022817763,0.1399799778543535,0.1288540912963527,0.1396127411124281,95.45679866360646,0.0094275506549145,0.3363413911877932,Final Score=0.164; ML Score=0.012; Momentum Score=0.14; 20D Return=0.129; 60D Return=0.14; RSI=95.457; Volatility=0.009
2024-08-30,GS,Finance,2,0.1079243403683038,0.0077270050196874,0.1611078251346338,0.0841619584368547,0.1052027553603074,73.18715941515185,0.0131893965280133,0.174040732937496,Final Score=0.108; ML Score=0.008; Momentum Score=0.161; 20D Return=0.084; 60D Return=0.105; RSI=73.187; Volatility=0.013
2024-08-30,MS,Finance,3,0.0078992583173619,0.0135530748766812,0.1074040500436628,0.0809598566485696,0.0719014761528151,87.63947373591182,0.0144689311443268,0.48887418811643,Final Score=0.008; ML Score=0.014; Momentum Score=0.107; 20D Return=0.081; 60D Return=0.072; RSI=87.639; Volatility=0.014
2024-09-30,GS,Finance,1,-0.1295147065166415,0.0098765788962099,0.0848938987720982,-0.0296717582526947,0.0653254122680204,72.20633370535714,0.0192903786817866,0.1284416590380959,Final Score=-0.13; ML Score=0.01; Momentum Score=0.085; 20D Return=-0.03; 60D Return=0.065; RSI=72.206; Volatility=0.019
2024-09-30,MS,Finance,2,-0.2811037624151507,0.0107981384162756,0.0556121299520909,0.0060804676161252,0.0466914519215595,83.30421177729079,0.0162205912609532,0.0852150451289628,Final Score=-0.281; ML Score=0.011; Momentum Score=0.056; 20D Return=0.006; 60D Return=0.047; RSI=83.304; Volatility=0.016
2024-09-30,JPM,Finance,3,-0.4459190154000642,0.0127892585833522,0.020417792194327,-0.0620106861751096,0.0296401558827033,64.57648414569559,0.0159817092502088,0.2319658727337361,Final Score=-0.446; ML Score=0.013; Momentum Score=0.02; 20D Return=-0.062; 60D Return=0.03; RSI=64.576; Volatility=0.016
2024-10-31,MS,Finance,1,0.5076556933505673,0.0184987620234211,0.1612827984358394,0.1116955182104098,0.2620779419138939,62.94143988518734,0.0198844208483143,-0.0526000352547153,Final Score=0.508; ML Score=0.018; Momentum Score=0.161; 20D Return=0.112; 60D Return=0.262; RSI=62.941; Volatility=0.02
2024-10-31,GS,Finance,2,0.0049094527080026,0.0154852125224623,0.0880570188161843,0.0651922886770746,0.0946702339003504,51.13618169971144,0.0129787558512649,0.4301470588235294,Final Score=0.005; ML Score=0.015; Momentum Score=0.088; 20D Return=0.065; 60D Return=0.095; RSI=51.136; Volatility=0.013
2024-10-31,JPM,Finance,3,-0.112582277492402,0.0124743062433752,0.0872032598673708,0.0813234068550277,0.1073852541311801,49.193207075076195,0.0137812626486262,0.1011123767736854,Final Score=-0.113; ML Score=0.012; Momentum Score=0.087; 20D Return=0.081; 60D Return=0.107; RSI=49.193; Volatility=0.014
2024-11-29,MS,Finance,1,1.1755073382190528,0.0425902531274987,0.2471316251998006,0.1321290375084005,0.3219164708486008,55.95647488898929,0.0288968808501786,-0.2613747775881477,Final Score=1.176; ML Score=0.043; Momentum Score=0.247; 20D Return=0.132; 60D Return=0.322; RSI=55.956; Volatility=0.029
2024-11-29,GS,Finance,2,0.4650304997207132,0.021972091813084,0.2320400783647894,0.175322105774865,0.2473764065620924,62.961482019234,0.0319776682885311,-0.1785187785187785,Final Score=0.465; ML Score=0.022; Momentum Score=0.232; 20D Return=0.175; 60D Return=0.247; RSI=62.961; Volatility=0.032
2024-11-29,JPM,Finance,3,0.0962375409074947,0.0187656007057445,0.1601932515683111,0.1252703824852863,0.1474520774613323,77.76811815923294,0.0288040082851562,0.0041116166876815,Final Score=0.096; ML Score=0.019; Momentum Score=0.16; 20D Return=0.125; 60D Return=0.147; RSI=77.768; Volatility=0.029
2024-12-31,GS,Finance,1,0.2927015553633368,0.0155078222406062,0.1059509772818441,-0.0483455913865278,0.156434265453992,43.416427490881965,0.0143144617059333,-0.1659688758985702,Final Score=0.293; ML Score=0.016; Momentum Score=0.106; 20D Return=-0.048; 60D Return=0.156; RSI=43.416; Volatility=0.014
2024-12-31,V,Finance,2,0.2361754586843186,0.0142588287954184,0.1114994812379315,-0.0019263709563244,0.1371209184810715,55.565703338837274,0.0102024000160198,0.1395141584016099,Final Score=0.236; ML Score=0.014; Momentum Score=0.111; 20D Return=-0.002; 60D Return=0.137; RSI=55.566; Volatility=0.01
2024-12-31,MS,Finance,3,0.182264875045281,0.0133235783678445,0.113544837103233,-0.0405250523396383,0.1653689694242175,47.52658384028426,0.0157210248532548,0.1258955987717502,Final Score=0.182; ML Score=0.013; Momentum Score=0.114; 20D Return=-0.041; 60D Return=0.165; RSI=47.527; Volatility=0.016
2025-01-31,JPM,Finance,1,0.4479592375698755,0.0099992270943674,0.1925740074805685,0.115097327213522,0.1989772354255774,91.54783872435,0.009598010419721,-0.178180156508825,Final Score=0.448; ML Score=0.01; Momentum Score=0.193; 20D Return=0.115; 60D Return=0.199; RSI=91.548; Volatility=0.01
2025-01-31,V,Finance,2,0.4177302818593022,0.00996499726446,0.184673924323063,0.081508601922422,0.1756208271088977,94.35340867309948,0.0095846978742548,0.0671674111838442,Final Score=0.418; ML Score=0.01; Momentum Score=0.185; 20D Return=0.082; 60D Return=0.176; RSI=94.353; Volatility=0.01
2025-01-31,MS,Finance,3,0.3712960394352605,0.0058338819890592,0.238287119284026,0.1010976084287937,0.1846811680227749,81.1046005060487,0.0184185989550934,0.2105286314539014,Final Score=0.371; ML Score=0.006; Momentum Score=0.238; 20D Return=0.101; 60D Return=0.185; RSI=81.105; Volatility=0.018
2025-02-28,V,Finance,1,0.2636556057330842,0.0106711879734847,0.1685481713595834,0.0573094428266653,0.1511679792835343,68.99403380841896,0.00859862350499,1.1727983995834532,Final Score=0.264; ML Score=0.011; Momentum Score=0.169; 20D Return=0.057; 60D Return=0.151; RSI=68.994; Volatility=0.009
2025-02-28,MS,Finance,2,0.0836943700314326,0.0137090443995747,0.1132192641101104,-0.0488066436465474,0.0113973101819286,36.894320188997135,0.0166487726478881,0.3404228429053748,Final Score=0.084; ML Score=0.014; Momentum Score=0.113; 20D Return=-0.049; 60D Return=0.011; RSI=36.894; Volatility=0.017
2025-02-28,GS,Finance,3,-0.0197373642920882,0.0123697559711489,0.0951429936777304,-0.0362552791344559,0.0225446054488447,35.87696553280654,0.016190313466341,0.3926469974544089,Final Score=-0.02; ML Score=0.012; Momentum Score=0.095; 20D Return=-0.036; 60D Return=0.023; RSI=35.877; Volatility=0.016
2025-03-31,MS,Finance,1,0.4658142140786655,0.0265629188217544,-0.0215497783350443,-0.0964919557245803,-0.0719853878769092,57.802491961104735,0.0277205387789036,0.0363567093912429,Final Score=0.466; ML Score=0.027; Momentum Score=-0.022; 20D Return=-0.096; 60D Return=-0.072; RSI=57.802; Volatility=0.028
2025-03-31,V,Finance,2,0.2097474327415927,0.0076783405047807,0.1206060672593613,-0.0313968703752779,0.1089102075038825,68.23974375412841,0.0155547001150101,0.7495604472888389,Final Score=0.21; ML Score=0.008; Momentum Score=0.121; 20D Return=-0.031; 60D Return=0.109; RSI=68.24; Volatility=0.016
2025-03-31,JPM,Finance,3,0.0181345903286592,0.0122372017604264,0.0500423540312678,-0.0587828729662168,0.0233198288820841,69.79421945439185,0.019584744678233,0.1356274627663127,Final Score=0.018; ML Score=0.012; Momentum Score=0.05; 20D Return=-0.059; 60D Return=0.023; RSI=69.794; Volatility=0.02
2025-04-30,V,Finance,1,1.1697778877934872,0.0321205261445062,0.0685640795475473,-0.0024541824412775,-0.00092535804014,60.676372868105744,0.0296742119844312,0.7260077905607392,Final Score=1.17; ML Score=0.032; Momentum Score=0.069; 20D Return=-0.002; 60D Return=-0.001; RSI=60.676; Volatility=0.03
2025-04-30,JPM,Finance,2,0.8006524713381296,0.0268259465786305,0.0177243223589655,0.003939881148526,-0.0831678072203165,61.00642699140344,0.0349291918097662,0.8002023057310719,Final Score=0.801; ML Score=0.027; Momentum Score=0.018; 20D Return=0.004; 60D Return=-0.083; RSI=61.006; Volatility=0.035
2025-04-30,GS,Finance,3,0.0964725368083446,-0.0313856131570415,-0.010708709136652,-0.0016410327177142,-0.1341303477064884,62.52039360974489,0.0438366169381288,0.4380160415192262,Final Score=0.096; ML Score=-0.031; Momentum Score=-0.011; 20D Return=-0.002; 60D Return=-0.134; RSI=62.52; Volatility=0.044
2025-05-30,V,Finance,1,0.4808192848505899,0.0121813014511916,0.0893918893376912,0.0664038236933317,0.0354712771504603,65.28886236538358,0.0093457186577981,0.9011197281282676,Final Score=0.481; ML Score=0.012; Momentum Score=0.089; 20D Return=0.066; 60D Return=0.035; RSI=65.289; Volatility=0.009
2025-05-30,JPM,Finance,2,0.3575915824792723,0.0113111821365508,0.0602716420687546,0.0693021209957884,0.0495765963551919,67.81985845765558,0.0115788776247602,1.1604542234117925,Final Score=0.358; ML Score=0.011; Momentum Score=0.06; 20D Return=0.069; 60D Return=0.05; RSI=67.82; Volatility=0.012
2025-05-30,GS,Finance,3,0.2044724385503256,0.0105527584729923,0.0221424399595287,0.0841774437618188,0.0124437331034648,64.49371584511022,0.0171053098351822,0.2265998502390416,Final Score=0.204; ML Score=0.011; Momentum Score=0.022; 20D Return=0.084; 60D Return=0.012; RSI=64.494; Volatility=0.017
2025-06-30,GS,Finance,1,0.8191199200264918,0.0407425872075557,0.2039138180819712,0.1786992848889683,0.2568816030644396,88.06044254585652,0.0118095838109598,0.0892754417203123,Final Score=0.819; ML Score=0.041; Momentum Score=0.204; 20D Return=0.179; 60D Return=0.257; RSI=88.06; Volatility=0.012
2025-06-30,JPM,Finance,2,0.0968634631620743,0.0137901602675172,0.1467961974109704,0.0981439532655659,0.1793588602401232,82.53300070530625,0.0092377226719609,-0.2898604255509664,Final Score=0.097; ML Score=0.014; Momentum Score=0.147; 20D Return=0.098; 60D Return=0.179; RSI=82.533; Volatility=0.009
2025-06-30,MS,Finance,3,0.002264487910802,0.012622198405579,0.123490838330306,0.1002109033303324,0.1810178969979896,78.4301639420886,0.0091909528051039,0.108300111734926,Final Score=0.002; ML Score=0.013; Momentum Score=0.123; 20D Return=0.1; 60D Return=0.181; RSI=78.43; Volatility=0.009
2025-07-31,GS,Finance,1,0.3406149816833365,0.0239545591392029,0.1257729906666458,0.01075585920948,0.2931410930240752,60.43442192787287,0.0120865706491695,0.2983702235436625,Final Score=0.341; ML Score=0.024; Momentum Score=0.126; 20D Return=0.011; 60D Return=0.293; RSI=60.434; Volatility=0.012
2025-07-31,JPM,Finance,2,0.0031446628705207,0.0163266429108533,0.0790776375166615,0.0145205145012843,0.1729489748892143,67.96933280015341,0.011763228169737,0.8296016969125619,Final Score=0.003; ML Score=0.016; Momentum Score=0.079; 20D Return=0.015; 60D Return=0.173; RSI=67.969; Volatility=0.012
2025-07-31,MS,Finance,3,-0.054731743457899,0.0160783521188629,0.0601626815965064,-0.0027999012654028,0.1911371950785811,50.55833690665168,0.0100873301581208,0.0547853651084631,Final Score=-0.055; ML Score=0.016; Momentum Score=0.06; 20D Return=-0.003; 60D Return=0.191; RSI=50.558; Volatility=0.01
2025-08-29,GS,Finance,1,0.3942507518586802,0.0137795798643357,0.2244620167872007,0.0502839639605543,0.2437208535774591,62.139446906940435,0.01446699819516,0.0395408163265305,Final Score=0.394; ML Score=0.014; Momentum Score=0.224; 20D Return=0.05; 60D Return=0.244; RSI=62.139; Volatility=0.014
2025-08-29,MS,Finance,2,0.1900767593369623,0.0119755760197493,0.1926731266793672,0.0818894218817776,0.1741572364828874,69.78417200374335,0.0114839878057966,-0.0689310176752776,Final Score=0.19; ML Score=0.012; Momentum Score=0.193; 20D Return=0.082; 60D Return=0.174; RSI=69.784; Volatility=0.011
2025-08-29,JPM,Finance,3,0.0007702674626603,0.0108027279739234,0.1574865452406091,0.0416422521819062,0.1407918099885181,69.89934325802597,0.009234081180352,0.0601981124717261,Final Score=0.001; ML Score=0.011; Momentum Score=0.157; 20D Return=0.042; 60D Return=0.141; RSI=69.899; Volatility=0.009
2025-09-30,GS,Finance,1,0.2197463588402486,0.0082707830858554,0.3051236304122976,0.0896216763878077,0.1201524535329485,66.34508099889318,0.0119203028748359,1.326628895184136,Final Score=0.22; ML Score=0.008; Momentum Score=0.305; 20D Return=0.09; 60D Return=0.12; RSI=66.345; Volatility=0.012
2025-09-30,MS,Finance,2,-0.2785783359242307,-0.0157284494562595,0.2483109748420267,0.0679207268780406,0.1058856312721301,64.37059689659078,0.0105952224764426,0.3251552795031056,Final Score=-0.279; ML Score=-0.016; Momentum Score=0.248; 20D Return=0.068; 60D Return=0.106; RSI=64.371; Volatility=0.011
2025-09-30,JPM,Finance,3,-0.2993868943776903,-0.0042096236793844,0.1949556009030462,0.0524857518453614,0.080350691362105,85.74170362328714,0.0103025615267902,0.8295524882396632,Final Score=-0.299; ML Score=-0.004; Momentum Score=0.195; 20D Return=0.052; 60D Return=0.08; RSI=85.742; Volatility=0.01
2025-10-31,JPM,Finance,1,-0.1468482567599353,0.0144242577617022,0.1000507415174784,0.0035157769963627,0.0842684619434297,53.30257047546342,0.013528635261637,0.0275064541026801,Final Score=-0.147; ML Score=0.014; Momentum Score=0.1; 20D Return=0.004; 60D Return=0.084; RSI=53.303; Volatility=0.014
2025-10-31,GS,Finance,2,-0.2143069649166787,0.0094946146373602,0.1471282895703994,-0.0007721529236734,0.0967432764992513,50.983356584368806,0.0167973073130293,-0.2740639518994261,Final Score=-0.214; ML Score=0.009; Momentum Score=0.147; 20D Return=-0.001; 60D Return=0.097; RSI=50.983; Volatility=0.017
2025-10-31,BAC,Finance,3,-0.2948338409613241,0.0072979201459291,0.1520228886561125,0.0554897592251042,0.1898932088534948,70.80688609759329,0.0171631200211455,0.0465290317082394,Final Score=-0.295; ML Score=0.007; Momentum Score=0.152; 20D Return=0.055; 60D Return=0.19; RSI=70.807; Volatility=0.017
2025-11-28,GS,Finance,1,-0.1328909123805506,0.0085967261939275,0.1713684199210695,0.0454085325785662,0.1030043411650778,60.38722700240819,0.0170908495225145,-0.5337986577181209,Final Score=-0.133; ML Score=0.009; Momentum Score=0.171; 20D Return=0.045; 60D Return=0.103; RSI=60.387; Volatility=0.017
2025-11-28,BAC,Finance,2,-0.2369443469878498,0.0144584880572709,0.0965765378283748,0.0116915474420882,0.0598578162372418,52.90322929961699,0.0122212559684324,-0.4095663679257059,Final Score=-0.237; ML Score=0.014; Momentum Score=0.097; 20D Return=0.012; 60D Return=0.06; RSI=52.903; Volatility=0.012
2025-11-28,MS,Finance,3,-0.2477938478408202,0.0060043411458808,0.1538359745598322,0.0266247688583303,0.1270843356005098,60.00548781074415,0.0157063344551295,-0.5595351141571363,Final Score=-0.248; ML Score=0.006; Momentum Score=0.154; 20D Return=0.027; 60D Return=0.127; RSI=60.005; Volatility=0.016
2025-12-31,BAC,Finance,1,-0.0281420965761797,0.0178312802118215,0.0935930528653017,0.0340289795078532,0.0914864192536304,58.27335710884638,0.0088040061233999,-0.065103628726847,Final Score=-0.028; ML Score=0.018; Momentum Score=0.094; 20D Return=0.034; 60D Return=0.091; RSI=58.273; Volatility=0.009
2025-12-31,GS,Finance,2,-0.1318713820873928,0.0116392721784267,0.129243136389584,0.0782497470688399,0.1031903005597174,46.17854067868418,0.0139994448912005,-0.3337151584574265,Final Score=-0.132; ML Score=0.012; Momentum Score=0.129; 20D Return=0.078; 60D Return=0.103; RSI=46.179; Volatility=0.014
2025-12-31,MS,Finance,3,-0.2025789039850769,0.0096163631779107,0.1319398168211736,0.0499142623703219,0.1229679479519787,44.97229410965662,0.0113404402559338,0.309701965757768,Final Score=-0.203; ML Score=0.01; Momentum Score=0.132; 20D Return=0.05; 60D Return=0.123; RSI=44.972; Volatility=0.011
2026-01-30,MS,Finance,1,0.144479535836462,0.0123195134465548,0.1410769647064985,0.0296851479113258,0.1170180865841439,45.056176741247526,0.0202131165770565,-0.0051516043567854,Final Score=0.144; ML Score=0.012; Momentum Score=0.141; 20D Return=0.03; 60D Return=0.117; RSI=45.056; Volatility=0.02
2026-01-30,GS,Finance,2,0.0647090219904242,0.008181703243308,0.1766908032705319,0.0641751685375782,0.1908162107729938,49.01058548858716,0.0204843356050237,-0.189132482658217,Final Score=0.065; ML Score=0.008; Momentum Score=0.177; 20D Return=0.064; 60D Return=0.191; RSI=49.011; Volatility=0.02
2026-01-30,BAC,Finance,3,-0.0260141359565777,0.0149980618980679,0.0504251088176386,-0.0327272588556463,-0.0067214451292206,33.581170606868056,0.0153320544489961,-0.0185054189571171,Final Score=-0.026; ML Score=0.015; Momentum Score=0.05; 20D Return=-0.033; 60D Return=-0.007; RSI=33.581; Volatility=0.015
2026-02-27,BAC,Finance,1,0.2764023121685584,0.0199975646794689,-0.0401697612084483,-0.0612283324771585,-0.0640495818915667,23.704874129940464,0.0204340222170774,0.4828486126081441,Final Score=0.276; ML Score=0.02; Momentum Score=-0.04; 20D Return=-0.061; 60D Return=-0.064; RSI=23.705; Volatility=0.02
2026-02-27,MS,Finance,2,-0.0676521587187436,0.0144354353211893,0.0150100926471159,-0.0871162276390553,-0.0116341586019191,38.55318704642462,0.0267554636724562,0.7967427842819057,Final Score=-0.068; ML Score=0.014; Momentum Score=0.015; 20D Return=-0.087; 60D Return=-0.012; RSI=38.553; Volatility=0.027
2026-02-27,GS,Finance,3,-0.1499845029780828,0.0111763759651514,0.0482315672404102,-0.085680538879431,0.0600720504804996,36.305324762600016,0.0265460142826241,1.5006981038598388,Final Score=-0.15; ML Score=0.011; Momentum Score=0.048; 20D Return=-0.086; 60D Return=0.06; RSI=36.305; Volatility=0.027
2026-03-20,V,Finance,1,0.6564213975752027,0.0448813543045541,-0.0948329199759275,-0.0602275007155157,-0.1433440363135694,20.438116561088737,0.0145853547099435,1.109179069494902,Final Score=0.656; ML Score=0.045; Momentum Score=-0.095; 20D Return=-0.06; 60D Return=-0.143; RSI=20.438; Volatility=0.015
2026-03-20,JPM,Finance,2,0.2648404684515828,0.0350114613239102,-0.0805285771626785,-0.0779626446157966,-0.1130644687033065,29.956270004915723,0.0135827615545997,1.2785806412300569,Final Score=0.265; ML Score=0.035; Momentum Score=-0.081; 20D Return=-0.078; 60D Return=-0.113; RSI=29.956; Volatility=0.014
2026-03-20,BAC,Finance,3,0.1634923457041601,0.0313417159342786,-0.1014945848722974,-0.1111948996075377,-0.1560486945960117,30.311989507013266,0.0179809547988404,1.0222297636873274,Final Score=0.163; ML Score=0.031; Momentum Score=-0.101; 20D Return=-0.111; 60D Return=-0.156; RSI=30.312; Volatility=0.018
